ID_MARCA;MARCA;ID_LINHA;LINHA;DATA_VENDA;QTD_VENDA
2;EUDORA;2;PERFUMARIA;16/02/2019;5
5;BELEZA NA WEB;3;MAQUIAGEM;03/11/2019;16
2;EUDORA;5;HIDRATANTES;08/09/2019;3
2;EUDORA;5;HIDRATANTES;06/07/2019;4
3;QUEM DISSE BERENICE;3;MAQUIAGEM;25/05/2019;2
4;VULT;5;HIDRATANTES;13/02/2019;2
3;QUEM DISSE BERENICE;4;SOLAR;09/02/2019;1
1;BOTICÁRIO;5;HIDRATANTES;03/06/2019;13
2;EUDORA;1;CABELOS;03/01/2019;8
4;VULT;2;PERFUMARIA;24/04/2019;14
1;BOTICÁRIO;1;CABELOS;25/10/2019;8
1;BOTICÁRIO;2;PERFUMARIA;28/12/2019;13
4;VULT;4;SOLAR;30/03/2019;5
3;QUEM DISSE BERENICE;3;MAQUIAGEM;15/02/2019;16
1;BOTICÁRIO;1;CABELOS;21/03/2019;15
2;EUDORA;1;CABELOS;07/07/2019;10
2;EUDORA;3;MAQUIAGEM;22/01/2019;2
3;QUEM DISSE BERENICE;4;SOLAR;05/03/2019;8
4;VULT;2;PERFUMARIA;13/07/2019;3
1;BOTICÁRIO;1;CABELOS;07/04/2019;20
1;BOTICÁRIO;5;HIDRATANTES;17/01/2019;1
3;QUEM DISSE BERENICE;3;MAQUIAGEM;14/09/2019;18
1;BOTICÁRIO;2;PERFUMARIA;08/12/2019;17
2;EUDORA;2;PERFUMARIA;30/06/2019;19
4;VULT;1;CABELOS;03/06/2019;5
1;BOTICÁRIO;5;HIDRATANTES;05/07/2019;6
4;VULT;5;HIDRATANTES;04/10/2019;20
1;BOTICÁRIO;3;MAQUIAGEM;24/03/2019;18
2;EUDORA;2;PERFUMARIA;29/08/2019;16
5;BELEZA NA WEB;3;MAQUIAGEM;04/06/2019;7
2;EUDORA;1;CABELOS;08/11/2019;9
5;BELEZA NA WEB;2;PERFUMARIA;05/09/2019;20
5;BELEZA NA WEB;3;MAQUIAGEM;11/10/2019;12
2;EUDORA;3;MAQUIAGEM;13/02/2019;12
4;VULT;1;CABELOS;25/08/2019;5
4;VULT;1;CABELOS;05/04/2019;13
4;VULT;1;CABELOS;02/07/2019;9
2;EUDORA;5;HIDRATANTES;19/03/2019;19
2;EUDORA;2;PERFUMARIA;25/09/2019;3
1;BOTICÁRIO;2;PERFUMARIA;12/11/2019;1
5;BELEZA NA WEB;3;MAQUIAGEM;12/06/2019;1
3;QUEM DISSE BERENICE;1;CABELOS;04/03/2019;6
2;EUDORA;4;SOLAR;30/12/2019;3
5;BELEZA NA WEB;2;PERFUMARIA;18/10/2019;7
3;QUEM DISSE BERENICE;4;SOLAR;29/08/2019;1
5;BELEZA NA WEB;5;HIDRATANTES;25/01/2019;14
3;QUEM DISSE BERENICE;2;PERFUMARIA;23/12/2019;6
4;VULT;1;CABELOS;26/09/2019;8
5;BELEZA NA WEB;3;MAQUIAGEM;08/02/2019;5
1;BOTICÁRIO;3;MAQUIAGEM;04/05/2019;11
2;EUDORA;5;HIDRATANTES;06/09/2019;7
4;VULT;1;CABELOS;05/04/2019;10
5;BELEZA NA WEB;1;CABELOS;02/04/2019;19
3;QUEM DISSE BERENICE;2;PERFUMARIA;29/12/2019;12
5;BELEZA NA WEB;2;PERFUMARIA;02/03/2019;13
3;QUEM DISSE BERENICE;4;SOLAR;09/06/2019;8
5;BELEZA NA WEB;3;MAQUIAGEM;23/10/2019;5
2;EUDORA;1;CABELOS;11/07/2019;12
5;BELEZA NA WEB;4;SOLAR;25/08/2019;13
2;EUDORA;2;PERFUMARIA;28/02/2019;12
3;QUEM DISSE BERENICE;4;SOLAR;03/12/2019;2
3;QUEM DISSE BERENICE;1;CABELOS;07/11/2019;15
4;VULT;3;MAQUIAGEM;30/06/2019;9
3;QUEM DISSE BERENICE;3;MAQUIAGEM;07/11/2019;6
5;BELEZA NA WEB;1;CABELOS;31/07/2019;13
4;VULT;1;CABELOS;29/11/2019;4
4;VULT;1;CABELOS;07/11/2019;9
2;EUDORA;2;PERFUMARIA;20/08/2019;15
2;EUDORA;5;HIDRATANTES;03/07/2019;20
3;QUEM DISSE BERENICE;5;HIDRATANTES;25/04/2019;9
5;BELEZA NA WEB;1;CABELOS;31/08/2019;13
5;BELEZA NA WEB;5;HIDRATANTES;02/08/2019;17
