ID_MARCA;MARCA;ID_LINHA;LINHA;DATA_VENDA;QTD_VENDA
1;BOTICÁRIO;2;PERFUMARIA;05/07/2018;16
5;BELEZA NA WEB;5;HIDRATANTES;10/06/2018;5
3;QUEM DISSE BERENICE;4;SOLAR;15/02/2018;8
5;BELEZA NA WEB;5;HIDRATANTES;03/10/2018;15
4;VULT;2;PERFUMARIA;26/06/2018;2
4;VULT;5;HIDRATANTES;14/08/2018;3
5;BELEZA NA WEB;4;SOLAR;06/05/2018;10
5;BELEZA NA WEB;4;SOLAR;23/03/2018;6
2;EUDORA;4;SOLAR;08/03/2018;5
3;QUEM DISSE BERENICE;1;CABELOS;10/10/2018;3
4;VULT;3;MAQUIAGEM;01/09/2018;1
5;BELEZA NA WEB;2;PERFUMARIA;07/01/2018;20
3;QUEM DISSE BERENICE;1;CABELOS;21/07/2018;8
1;BOTICÁRIO;3;MAQUIAGEM;17/10/2018;3
4;VULT;3;MAQUIAGEM;01/05/2018;14
3;QUEM DISSE BERENICE;4;SOLAR;25/04/2018;7
1;BOTICÁRIO;4;SOLAR;18/11/2018;4
2;EUDORA;2;PERFUMARIA;02/09/2018;8
5;BELEZA NA WEB;3;MAQUIAGEM;26/03/2018;1
2;EUDORA;1;CABELOS;27/02/2018;18
2;EUDORA;2;PERFUMARIA;09/08/2018;19
5;BELEZA NA WEB;4;SOLAR;12/08/2018;6
3;QUEM DISSE BERENICE;2;PERFUMARIA;15/03/2018;4
1;BOTICÁRIO;4;SOLAR;22/06/2018;19
5;BELEZA NA WEB;3;MAQUIAGEM;17/01/2018;15
5;BELEZA NA WEB;3;MAQUIAGEM;20/11/2018;12
1;BOTICÁRIO;3;MAQUIAGEM;16/04/2018;9
4;VULT;3;MAQUIAGEM;03/09/2018;5
3;QUEM DISSE BERENICE;1;CABELOS;10/09/2018;9
1;BOTICÁRIO;2;PERFUMARIA;23/11/2018;17
3;QUEM DISSE BERENICE;4;SOLAR;17/01/2018;6
5;BELEZA NA WEB;3;MAQUIAGEM;24/03/2018;14
3;QUEM DISSE BERENICE;2;PERFUMARIA;31/10/2018;2
5;BELEZA NA WEB;3;MAQUIAGEM;19/11/2018;6
3;QUEM DISSE BERENICE;5;HIDRATANTES;16/01/2018;1
3;QUEM DISSE BERENICE;5;HIDRATANTES;25/12/2018;6
3;QUEM DISSE BERENICE;2;PERFUMARIA;21/05/2018;11
1;BOTICÁRIO;5;HIDRATANTES;18/07/2018;15
5;BELEZA NA WEB;3;MAQUIAGEM;10/10/2018;7
4;VULT;2;PERFUMARIA;09/04/2018;18
1;BOTICÁRIO;1;CABELOS;07/03/2018;6
3;QUEM DISSE BERENICE;3;MAQUIAGEM;22/06/2018;12
5;BELEZA NA WEB;5;HIDRATANTES;03/11/2018;3
2;EUDORA;4;SOLAR;26/10/2018;12
4;VULT;3;MAQUIAGEM;07/12/2018;13
1;BOTICÁRIO;2;PERFUMARIA;22/02/2018;10
3;QUEM DISSE BERENICE;3;MAQUIAGEM;01/03/2018;2
1;BOTICÁRIO;4;SOLAR;20/03/2018;14
5;BELEZA NA WEB;1;CABELOS;09/11/2018;14
2;EUDORA;5;HIDRATANTES;19/08/2018;4
2;EUDORA;1;CABELOS;29/12/2018;1
1;BOTICÁRIO;1;CABELOS;16/01/2018;2
2;EUDORA;2;PERFUMARIA;19/11/2018;18
4;VULT;5;HIDRATANTES;03/11/2018;16
1;BOTICÁRIO;4;SOLAR;24/12/2018;5
5;BELEZA NA WEB;2;PERFUMARIA;05/08/2018;11
2;EUDORA;1;CABELOS;17/05/2018;8
2;EUDORA;3;MAQUIAGEM;10/10/2018;16
2;EUDORA;5;HIDRATANTES;12/06/2018;12
5;BELEZA NA WEB;2;PERFUMARIA;19/12/2018;5
3;QUEM DISSE BERENICE;2;PERFUMARIA;23/04/2018;13
3;QUEM DISSE BERENICE;5;HIDRATANTES;30/09/2018;3
4;VULT;3;MAQUIAGEM;02/08/2018;4
1;BOTICÁRIO;1;CABELOS;16/04/2018;14
5;BELEZA NA WEB;1;CABELOS;14/02/2018;15
3;QUEM DISSE BERENICE;3;MAQUIAGEM;16/04/2018;5
3;QUEM DISSE BERENICE;3;MAQUIAGEM;16/11/2018;2
4;VULT;2;PERFUMARIA;05/08/2018;12
3;QUEM DISSE BERENICE;5;HIDRATANTES;06/01/2018;13
3;QUEM DISSE BERENICE;1;CABELOS;10/02/2018;4
5;BELEZA NA WEB;1;CABELOS;29/12/2018;7
3;QUEM DISSE BERENICE;4;SOLAR;11/09/2018;12
2;EUDORA;4;SOLAR;18/10/2018;20
3;QUEM DISSE BERENICE;2;PERFUMARIA;04/07/2018;1
